census_tract_number,Walkability,Total Population,% 0 Vehicle HH,% 1 Vehicle HH,% 2+ Vehicle HH,% Low Wage Workers,Population Density,Employment Density,Pedestrian Network Density,Transit Frequency,state_x,county_x,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,state_y,county_y,life_expectancy,obesity
29510102200,12.16666667,687,0.042440318,0.567639257,0.389920424,0.202868852,11.85107742,0.396760962,4.88346879,66.24183009,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,81.0,25.0
29510102300,15.0,1389,0.062605753,0.358714044,0.578680203,0.211143695,7.151867775,0.520042221,23.13333551,62.5579863,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,79.2,30.5
29510102400,10.66666667,425,0.0,0.571428571,0.428571429,0.246056782,12.02949122,0.141523426,10.13710466,138.6607697,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,75.0,30.6
29510102500,16.0,1211,0.018691589,0.456074766,0.525233645,0.169102296,11.53670315,0.819286929,21.01864068,42.08529057,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,77.5,30.2
29510103400,11.66666667,825,0.030848329,0.326478149,0.642673522,0.172413793,8.384385194,1.300850066,17.73276538,23.87059872,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,74.3,26.2
29510103600,14.66666667,600,0.127413127,0.602316602,0.27027027,0.235142119,2.689588174,12.97726294,9.176177804,9.397562844,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,72.6,30.3
29510103800,13.83333333,637,0.057692308,0.326923077,0.615384615,0.172680412,9.885244371,0.869032472,16.99006023,36.44970483,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,77.9,26.3
29510126800,9.666666667,630,0.0,0.5,0.5,0.2109375,9.397206494,0.417653622,16.2194456,19.09273837,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,77.8,27.8
29510117100,12.0,593,0.064615385,0.550769231,0.384615385,0.203804348,5.078260881,9.94242982,11.57147502,27.36467415,Missouri,St. Louis city,1,1,1,0,MO,St. Louis,74.8,29.2
29510115300,14.33333333,1447,0.056265985,0.506393862,0.437340153,0.30464716,18.04912026,2.65685046,20.8553556,133.0770243,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,75.3,35.5
29510104500,17.33333333,571,0.157894737,0.587257618,0.254847645,0.171296296,6.817761727,5.826738569,14.74690556,22.92487306,Missouri,St. Louis city,0,0,0,0,MO,St. Louis,75.2,26.5
29510106100,14.66666667,611,0.4625,0.5125,0.025,0.471615721,10.1082623,2.21686931,16.12396644,81.21020947,Missouri,St. Louis city,1,1,1,1,MO,St. Louis,71.0,47.6
29510106200,15.16666667,496,0.734693878,0.088435374,0.176870748,0.497435897,3.323956782,0.810884618,11.5060568,41.35859974,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,71.3,47.4
29510107600,11.66666667,717,0.140740741,0.607407407,0.251851852,0.370491803,16.59238243,0.509110758,5.669877422,123.3714215,Missouri,St. Louis city,1,1,1,1,MO,St. Louis,73.1,46.4
29510106300,12.0,111,0.307692308,0.628205128,0.064102564,0.396694215,2.457537733,0.332099694,7.844986325,61.31305084,Missouri,St. Louis city,0,1,0,0,MO,St. Louis,65.2,42.8
29510126600,16.66666667,1214,0.334056399,0.373101952,0.292841649,0.392572944,9.637585856,0.531893124,26.18629563,40.6461611,Missouri,St. Louis city,0,1,0,1,MO,St. Louis,73.0,44.3
30111940000,3.166666667,916,0.0,0.116883117,0.883116883,0.206132879,0.016224362,0.002320296,0.617512655,-99999.0,Montana,Yellowstone County,0,0,0,0,MT,Billings,84.3,26.6
40109108005,3.5,358,0.055172414,0.206896552,0.737931034,0.288770053,0.058361738,0.056405478,0.87791659,0.104333833,Oklahoma,Oklahoma County,1,1,1,1,OK,Oklahoma City,72.6,42.7
40109108220,6.0,3381,0.042982456,0.242982456,0.714035088,0.22832981,5.234963966,6.640863783,12.07716445,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Edmond,81.1,28.6
40109106907,12.83333333,922,0.08707124,0.366754617,0.546174142,0.313199105,5.597043693,1.821163891,13.26649249,8.713045916,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,75.7,33.7
40109105000,14.16666667,1006,0.088235294,0.15,0.761764706,0.256024096,4.940378326,0.230812904,21.43248028,12.17858729,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,76.3,39.9
40109101000,15.0,1371,0.252307692,0.581538462,0.166153846,0.334519573,20.08471007,2.798088711,20.38743159,59.34878004,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,76.8,27.9
40109100700,11.66666667,504,0.064377682,0.227467811,0.708154506,0.230483271,7.327969376,0.087237731,23.82652809,-99999.0,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,79.5,31.5
40109100800,11.66666667,848,0.097256858,0.516209476,0.386533666,0.249370277,10.24867251,0.447170852,19.39808409,15.46969435,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,76.0,34.1
40109107220,12.5,2909,0.051861702,0.307180851,0.640957447,0.276629571,18.10074511,2.053367442,20.48856407,7.964576744,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,75.5,40.8
40109100100,17.0,1161,0.026070764,0.391061453,0.582867784,0.182997118,4.995835298,6.992448199,13.55205993,5.399548273,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,76.8,29.6
40109100300,16.0,551,0.056105611,0.386138614,0.557755776,0.187116564,4.063604598,4.144729191,15.1719473,9.439952606,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,80.4,27.1
40109100500,12.83333333,511,0.42295082,0.373770492,0.203278689,0.329113924,3.872790257,51.44520599,25.69179838,33.95322965,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,68.9,45.6
40109100900,15.16666667,648,0.016129032,0.429032258,0.55483871,0.218295218,5.362294135,0.529609297,18.80490559,32.40717008,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,78.1,30.4
40109106915,13.16666667,1328,0.112280702,0.573684211,0.314035088,0.263736264,16.47934348,0.992731535,11.49419997,18.50451581,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,72.2,40.0
40109101800,15.5,983,0.102396514,0.448801743,0.448801743,0.170212766,12.25589205,3.21670412,25.54097372,17.65088922,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,80.6,27.1
40109106906,12.33333333,812,0.0,0.276119403,0.723880597,0.255506608,9.142940159,0.630547597,19.25191767,14.41251651,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,73.9,33.0
40109108900,8.0,672,0.0,0.451851852,0.548148148,0.230452675,0.111364917,0.066951527,0.959255885,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,72.0,36.7
40109106303,15.33333333,758,0.016,0.69,0.294,0.247910864,4.617692578,0.834596152,18.21355197,7.797686675,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,76.3,36.9
40109102400,13.0,803,0.041450777,0.259067358,0.699481865,0.278911565,11.52252058,0.229589451,22.02421461,73.46862437,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,73.0,40.2
40109105500,12.5,832,0.093283582,0.246268657,0.660447761,0.23857868,10.41059739,0.400407592,24.00736902,-99999.0,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,75.3,40.7
40109103200,18.16666667,760,0.263333333,0.46,0.276666667,0.258064516,14.43566802,22.94511443,42.39560778,899.570049,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,77.4,33.2
40109105907,10.83333333,666,0.138964578,0.686648501,0.174386921,0.269662921,4.717527655,4.115440792,9.943784422,9.066719817,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,71.9,36.0
40109108309,13.5,1423,0.201195219,0.422310757,0.376494024,0.323170732,17.93041832,0.856829547,18.40161291,16.12855619,Oklahoma,Oklahoma County,1,1,1,1,OK,Oklahoma City,73.1,43.8
40109109001,2.5,1008,0.0,0.201834862,0.798165138,0.248768473,0.097485262,0.001160539,1.093049326,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,74.3,35.3
40109108601,7.833333333,2541,0.013384321,0.4416826,0.544933078,0.203534031,0.364827108,3.106127376,3.63994777,1.286442696,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,77.7,30.8
40109102900,14.66666667,734,0.111111111,0.450793651,0.438095238,0.308270677,0.741975892,1.421278071,3.788958367,3.428621281,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,75.0,41.8
40109101300,11.66666667,318,0.036363636,0.478787879,0.484848485,0.425531915,2.936201637,0.1200334,14.40443608,11.81867326,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,66.4,49.1
40109101400,15.16666667,665,0.252459016,0.527868852,0.219672131,0.349152542,5.550527158,0.85970571,26.33748634,48.77663443,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,67.0,50.3
40109106601,14.66666667,1080,0.056818182,0.425,0.518181818,0.249003984,5.940985857,1.930820404,15.34955756,21.12350527,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,72.8,32.0
40109106602,14.33333333,1055,0.021978022,0.269230769,0.708791209,0.250489237,7.517424392,0.976196343,17.15780734,26.67257166,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,75.6,30.3
40109106604,14.5,1068,0.199637024,0.600725953,0.199637024,0.227979275,7.757916139,18.27613952,9.372793469,27.89363106,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,72.9,34.8
40109106606,13.33333333,1636,0.0,0.344497608,0.655502392,0.22439759,9.325711711,6.629463765,21.11177137,13.32332566,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,78.3,30.9
40109101500,15.0,399,0.138613861,0.262376238,0.599009901,0.199052133,1.499848493,4.687496417,18.01454151,18.63389658,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,74.4,37.2
40109101700,11.83333333,712,0.019607843,0.388888889,0.591503268,0.172413793,7.527310955,26.30330008,24.0148608,15.76506474,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,76.1,26.5
40109101900,16.0,396,0.129032258,0.440860215,0.430107527,0.253571429,4.98731859,0.944567915,23.65083589,51.02178049,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,74.4,31.3
40109103900,15.5,348,0.141509434,0.226415094,0.632075472,0.284883721,4.358772116,1.365247588,21.15780592,26.69372165,Oklahoma,Oklahoma County,1,1,1,1,OK,Oklahoma City,75.0,42.1
40109104100,13.66666667,1601,0.31516184,0.388415673,0.296422487,0.335390947,5.199753348,1.019814211,13.04838964,8.993873647,Oklahoma,Oklahoma County,1,1,1,1,OK,Oklahoma City,70.4,43.3
40109104200,15.5,858,0.054726368,0.253731343,0.691542289,0.247572816,4.528826473,2.143011128,15.9850922,13.51258248,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,72.0,42.9
40109104300,14.16666667,430,0.0546875,0.1875,0.7578125,0.275862069,2.96652306,1.021035844,12.24045501,10.28762602,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,72.9,43.9
40109105904,15.83333333,1190,0.060606061,0.475378788,0.464015152,0.299186992,6.688448903,1.99529358,16.2333332,8.332721164,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,74.7,37.6
40109105905,12.83333333,1074,0.044226044,0.552825553,0.402948403,0.267307692,7.442624795,1.053332373,19.35886479,10.33374497,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,71.8,35.8
40109105906,12.83333333,1800,0.066011236,0.396067416,0.537921348,0.215267176,11.62519801,0.342297497,17.12989022,17.89763818,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,76.5,34.0
40109106607,16.66666667,1937,0.158134243,0.507394767,0.33447099,0.253184713,16.00373119,6.163543348,8.33346576,10.57551674,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,78.8,32.9
40109106608,14.5,1390,0.012480499,0.35725429,0.630265211,0.213367609,5.333348877,9.814896711,12.96241082,3.539862079,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,76.1,26.4
40109106914,12.66666667,1125,0.123737374,0.527777778,0.348484848,0.303030303,6.014227909,0.481138233,10.65523198,15.97806611,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,73.7,40.4
40109107405,5.166666667,996,0.0,0.369230769,0.630769231,0.230248307,1.123480235,0.734322925,3.890535334,1.916165656,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,78.0,30.6
40109102300,11.83333333,826,0.0,0.603773585,0.396226415,0.268138801,9.932007998,0.396799351,16.15931368,30.78201026,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,72.6,34.7
40109102800,13.0,628,0.534825871,0.34079602,0.124378109,0.366863905,15.07018484,0.0,20.92787451,35.78448986,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,63.9,49.5
40109104800,11.33333333,722,0.20610687,0.278625954,0.515267176,0.301003344,3.816470943,0.845755334,15.41292863,11.26546104,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,67.6,39.9
40109104700,14.16666667,1130,0.15542522,0.302052786,0.542521994,0.306930693,7.891517199,0.530756909,16.58095019,28.37605251,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,67.9,39.0
40109104900,16.0,677,0.081218274,0.197969543,0.720812183,0.341666667,8.747500114,1.240413606,16.85273112,21.74603771,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,69.2,42.9
40109106301,14.5,803,0.131944444,0.197916667,0.670138889,0.38410596,7.442797285,0.722961629,25.28818168,5.931992855,Oklahoma,Oklahoma County,1,1,1,1,OK,Oklahoma City,69.7,46.0
40109106100,13.33333333,1293,0.034343434,0.408080808,0.557575758,0.322916667,2.551404939,0.584080326,9.337979868,8.423385399,Oklahoma,Oklahoma County,1,1,1,0,OK,Oklahoma City,71.0,41.4
40109106200,12.83333333,598,0.111111111,0.285185185,0.603703704,0.27393617,1.161041627,1.320248004,6.348586821,1.242586357,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,70.9,40.6
40109106707,13.5,556,0.0,0.351145038,0.648854962,0.280442804,5.976856457,1.128722892,16.14758129,13.75966954,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,74.6,35.0
40109106903,8.0,1014,0.046153846,0.507692308,0.446153846,0.208333333,4.778541014,0.127239258,16.29481776,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,75.3,32.1
40109105600,14.33333333,2417,0.110939908,0.526964561,0.362095532,0.308641975,9.128332266,2.896744248,19.53112502,4.834125195,Oklahoma,Oklahoma County,1,1,1,0,OK,Oklahoma City,72.8,43.0
40109106403,9.333333333,1339,0.028813559,0.454237288,0.516949153,0.168695652,8.957146666,1.083687647,22.39903239,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,79.4,28.9
40109106501,15.0,726,0.031339031,0.427350427,0.541310541,0.215976331,4.897447744,1.173768468,18.83829279,10.05933068,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,78.3,27.0
40109105800,12.33333333,865,0.27027027,0.418918919,0.310810811,0.31372549,1.34256257,3.535673449,7.676326869,8.940069827,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,75.2,43.5
40109105903,13.16666667,700,0.115591398,0.577956989,0.306451613,0.245977011,5.365485366,1.10375699,8.660190522,9.379257771,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,72.6,34.0
40109106502,14.66666667,1082,0.065708419,0.338809035,0.595482546,0.188235294,6.162958036,3.104262597,24.24536841,14.58149036,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,76.3,31.3
40109106503,16.33333333,648,0.0,0.404320988,0.595679012,0.165333333,1.273126989,13.34229225,18.00095492,5.444582579,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,73.3,28.5
40109105100,9.833333333,822,0.018779343,0.469483568,0.511737089,0.21971831,2.131997978,12.04760415,12.86068955,3.319899528,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,79.0,30.5
40109108303,9.333333333,642,0.0,0.263157895,0.736842105,0.252900232,7.954450812,11.20065971,21.52342629,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,82.1,24.7
40109108303,9.333333333,642,0.0,0.263157895,0.736842105,0.252900232,7.954450812,11.20065971,21.52342629,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Edmond,82.1,29.6
40109108218,7.833333333,2033,0.0,0.127906977,0.872093023,0.192678227,6.285866214,0.813174036,12.49364427,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,81.4,27.5
40109106402,10.16666667,460,0.044692737,0.25698324,0.698324022,0.202185792,1.803056465,1.117111071,9.640501846,5.845038697,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,80.2,25.9
40109105201,12.66666667,1205,0.063394683,0.556237219,0.380368098,0.34079602,5.12380059,0.1020508,13.24957913,5.234766165,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,69.7,45.1
40109105202,12.16666667,1013,0.058577406,0.612970711,0.328451883,0.357740586,3.195938376,1.479659524,12.27459085,12.11490966,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,68.3,49.1
40109106302,6.833333333,1975,0.021276596,0.641134752,0.337588652,0.296008869,2.7863843,0.639104855,7.925808206,1.805859192,Oklahoma,Oklahoma County,1,1,1,0,OK,Oklahoma City,74.3,45.0
40109106706,7.333333333,1264,0.183499289,0.426742532,0.389758179,0.328834356,6.315216224,0.159878892,13.90097682,11.37279672,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,75.3,32.6
40109103300,13.66666667,611,0.255924171,0.511848341,0.232227488,0.309597523,6.93148673,0.351679359,14.77579059,43.56286259,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,75.0,43.0
40109105300,12.16666667,1769,0.074193548,0.403225806,0.522580645,0.261943987,1.900953346,1.78812118,5.506372224,4.092675947,Oklahoma,Oklahoma County,1,1,1,0,OK,Oklahoma City,68.6,42.6
40109105400,12.0,834,0.144694534,0.327974277,0.52733119,0.328813559,5.299825954,0.908723155,16.66638038,5.409126921,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,68.9,40.5
40109106804,14.66666667,990,0.022082019,0.356466877,0.621451104,0.27480916,6.144217826,1.191605881,21.55339219,15.87613467,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,73.5,34.2
40109108803,6.833333333,622,0.01509434,0.388679245,0.596226415,0.331914894,0.508257784,0.030233984,8.620049031,0.511999666,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,72.0,47.0
40109108804,3.333333333,840,0.023809524,0.324404762,0.651785714,0.269005848,0.277541201,0.004625687,3.666390481,0.211459963,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,75.2,41.2
40109100200,12.33333333,1246,0.0,0.433408578,0.566591422,0.294416244,13.32477055,2.277829957,15.47384866,13.68836782,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,75.2,33.5
40109100400,13.16666667,263,0.340909091,0.613636364,0.045454545,0.444444444,3.575319475,0.407831119,28.31600869,16.20266443,Oklahoma,Oklahoma County,0,1,0,1,OK,Oklahoma City,73.1,48.4
40109100600,7.5,809,0.022113022,0.484029484,0.493857494,0.159722222,6.940545094,0.22305831,16.39343523,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,80.4,25.5
40109107222,14.83333333,761,0.069686411,0.442508711,0.487804878,0.282467532,4.924030173,1.824673468,8.303054126,17.93097549,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,73.9,38.8
40109106913,9.166666667,914,0.22027972,0.181818182,0.597902098,0.346994536,9.800143402,0.428890302,13.69247221,15.98903046,Oklahoma,Oklahoma County,1,1,1,1,OK,Oklahoma City,70.9,37.2
40109107900,10.33333333,634,0.075117371,0.657276995,0.267605634,0.32642487,4.249837426,0.174283554,11.08816804,8.580113416,Oklahoma,Oklahoma County,1,1,1,1,OK,Oklahoma City,67.1,45.2
40109104500,17.16666667,487,0.037634409,0.543010753,0.419354839,0.259259259,5.591193039,1.85990405,19.75727038,44.08661452,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,74.0,41.7
40109107223,14.83333333,566,0.167487685,0.261083744,0.571428571,0.29787234,7.075318292,4.100184452,23.79447624,34.64155839,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,75.3,40.2
40109109202,2.833333333,2042,0.016216216,0.183783784,0.8,0.209176788,0.066317245,0.002273363,0.816447023,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,74.9,34.0
40109109202,2.833333333,2042,0.016216216,0.183783784,0.8,0.209176788,0.066317245,0.002273363,0.816447023,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Edmond,74.9,33.8
40109108508,8.666666667,1427,0.066907776,0.327305606,0.605786618,0.263157895,5.415565321,7.612911027,11.58164297,0.909541352,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,77.0,30.5
40109106000,4.833333333,943,0.016528926,0.209366391,0.774104683,0.237288136,0.441841878,0.030924246,2.940372314,1.799228857,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,77.7,39.4
40109102100,16.66666667,541,0.04245283,0.471698113,0.485849057,0.234726688,6.628830462,1.997226184,18.18557863,49.60134869,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,74.4,32.4
40109107206,15.0,926,0.144356955,0.503937008,0.351706037,0.268041237,10.15140038,9.482679616,14.56737507,16.3474819,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,75.0,34.7
40109108201,10.83333333,983,0.068527919,0.507614213,0.423857868,0.25990099,4.763511385,2.757312287,11.90937893,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Edmond,79.0,26.7
40109107002,9.333333333,1073,0.063291139,0.464135021,0.47257384,0.230179028,0.414911967,5.762752139,6.034153332,1.233035821,Oklahoma,Oklahoma County,1,1,1,0,OK,Oklahoma City,75.3,35.6
40109108523,7.833333333,2771,0.010318143,0.406706793,0.582975064,0.205668605,5.964338636,1.026701382,12.63164926,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,80.7,29.6
40109108530,7.5,2645,0.053053053,0.408408408,0.538538539,0.233455882,7.394020603,0.656935668,10.2896367,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,77.6,30.7
40109108529,11.66666667,1426,0.0,0.140138408,0.859861592,0.206971678,3.652423869,1.818528013,17.72273754,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,81.2,26.5
40109108528,7.166666667,2465,0.114537445,0.240088106,0.645374449,0.236424394,3.889722449,3.102310075,9.509850748,-99999.0,Oklahoma,Oklahoma County,0,1,0,0,OK,Oklahoma City,80.2,31.3
40109108519,11.33333333,858,0.048128342,0.35026738,0.601604278,0.190909091,3.864037762,1.301523209,11.79299937,11.52906372,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,80.5,28.1
40109108520,9.166666667,1216,0.024691358,0.220164609,0.755144033,0.197080292,2.378432843,1.185304525,10.21387995,2.503613519,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,82.2,27.6
40109108521,10.33333333,825,0.0,0.272425249,0.727574751,0.212707182,2.422947265,7.850349139,17.78367865,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,75.3,31.4
40109108526,9.5,937,0.015197568,0.17325228,0.811550152,0.25,3.155059428,3.225770472,12.28752241,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,75.4,33.0
40109108527,10.33333333,2222,0.0,0.511178862,0.488821138,0.20232333,10.09067016,3.074430108,17.32552254,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,76.6,29.5
40109107303,9.833333333,677,0.288372093,0.348837209,0.362790698,0.324758842,0.299052862,1.095054718,2.402847088,0.376002653,Oklahoma,Oklahoma County,1,1,1,1,OK,Oklahoma City,69.1,40.7
40109109201,6.833333333,407,0.103626943,0.196891192,0.699481865,0.28057554,0.081865923,0.033390033,1.596842727,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,81.2,28.2
40109109201,6.833333333,407,0.103626943,0.196891192,0.699481865,0.28057554,0.081865923,0.033390033,1.596842727,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Edmond,81.2,28.4
40109108114,6.833333333,1257,0.0,0.159680639,0.840319361,0.298165138,1.742360978,0.163562924,8.471763132,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Edmond,79.9,25.0
40109108302,8.166666667,1116,0.0,0.153846154,0.846153846,0.217153285,0.744555967,0.827951572,6.881973578,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,78.1,29.3
40109108317,8.0,1446,0.170520231,0.286127168,0.543352601,0.202898551,1.780971352,4.833009394,8.716094321,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Edmond,78.4,26.8
40109108704,6.166666667,2171,0.017948718,0.137179487,0.844871795,0.204156479,0.524583511,0.073697822,3.514383423,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,76.2,31.2
40109108602,6.833333333,901,0.010695187,0.35026738,0.639037433,0.231625835,0.741398022,4.24760998,5.627216746,1.053262451,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,71.6,32.4
40109108318,8.166666667,1726,0.012032086,0.217914439,0.770053476,0.221611722,0.886791979,3.823070171,3.669788747,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,80.3,26.7
40109107403,6.0,1632,0.0,0.075414781,0.924585219,0.191536748,0.451307599,0.499424953,1.554307318,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,76.4,33.0
40109106902,7.833333333,513,0.057471264,0.536398467,0.406130268,0.244047619,6.342514413,0.519270186,22.8067445,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,75.3,32.6
40109108217,11.5,1346,0.015801354,0.164785553,0.819413093,0.200622084,8.64791239,2.075241978,17.46207657,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Edmond,84.3,29.6
40109108213,5.666666667,2827,0.036172695,0.072345391,0.891481914,0.230769231,2.153364246,0.131014733,8.578029785,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Edmond,83.6,27.4
40109108221,4.5,3563,0.028333333,0.160833333,0.810833333,0.197752809,2.885366354,0.040490687,5.514817571,-99999.0,Oklahoma,Oklahoma County,0,0,0,0,OK,Oklahoma City,80.4,28.4
